id	sentences	words	word_types	verbal_phrases	ttr1	ttr2
12149	2	14	12	0	2.2677868380553634	10.285714285714286
12150	8	58	42	3	3.8996021017180893	30.413793103448278
12151	12	65	50	0	4.3852900965351465	38.46153846153846
12152	11	60	42	0	3.8340579025361627	29.4
12153	3	17	15	0	2.5724787771376323	13.235294117647058
12154	7	82	55	1	4.294778451936667	36.890243902439025
12155	6	73	49	1	4.055268854151603	32.89041095890411
12156	13	101	36	0	2.5329511610290507	12.831683168316832
12157	7	43	32	1	3.450648742510029	23.813953488372093
12158	8	64	34	1	3.005203820042827	18.0625
12159	8	45	33	3	3.478505426185217	24.2
12160	5	52	38	0	3.7262065676254967	27.76923076923077
12161	5	39	23	0	2.60423717853257	13.564102564102564
12162	14	114	65	0	4.304730160461392	37.06140350877193
12163	5	28	27	1	3.6080267658177294	26.035714285714285
12164	9	57	44	0	4.120977570959454	33.96491228070175
12165	1	26	21	0	2.912176030182453	16.96153846153846
12166	7	58	29	1	2.6925824035672523	14.5
12167	4	40	24	0	2.6832815729997477	14.4
12168	7	75	56	2	4.572380853195265	41.81333333333333
12169	3	21	10	0	1.543033499620919	4.761904761904762
12170	10	92	65	0	4.7918635750341565	45.92391304347826
12171	5	31	26	0	3.302003302004953	21.806451612903224
12172	4	20	17	0	2.687936011143122	14.45
12173	10	65	41	0	3.59593787915882	25.861538461538462
12174	7	60	46	1	4.199206274206274	35.266666666666666
12175	8	49	30	0	3.0304576336566322	18.367346938775512
12176	3	25	24	0	3.394112549695428	23.04
12177	4	34	28	0	3.395498750508662	23.058823529411764
12178	4	37	25	0	2.906190968595482	16.89189189189189
12179	7	82	51	1	3.982430928159455	31.71951219512195
12180	5	32	24	2	3.0	18.0
12181	8	51	28	0	2.7724131203346882	15.372549019607844
12182	2	22	19	0	2.8643577734887544	16.40909090909091
12183	4	25	13	0	1.8384776310850235	6.76
12184	7	72	52	0	4.333333333333333	37.55555555555556
12185	7	57	47	2	4.401953314433961	38.75438596491228
12186	5	47	35	1	3.6099743619057767	26.06382978723404
12187	3	55	41	1	3.9091966159069287	30.563636363636363
12188	11	88	61	3	4.598048004810895	42.28409090909091
12189	3	16	15	0	2.651650429449553	14.0625
12190	4	38	28	0	3.2118202741878643	20.63157894736842
12191	7	56	34	0	3.2126980205784315	20.642857142857142
12192	3	20	17	0	2.687936011143122	14.45
12193	7	40	30	0	3.3541019662496843	22.5
12194	4	50	38	1	3.8	28.88
12195	4	15	14	0	2.556038601690775	13.066666666666666
12196	9	52	37	0	3.6281485000564047	26.326923076923077
12197	5	36	23	1	2.7105759945484325	14.694444444444445
12198	7	35	27	1	3.2271172452028627	20.82857142857143
12199	6	30	19	0	2.4528894525980305	12.033333333333333
12200	12	139	86	1	5.157937237574978	53.20863309352518
12201	9	73	50	1	4.13802944301184	34.24657534246575
12202	3	25	21	1	2.9698484809834995	17.64
12203	8	66	50	1	4.351941398892446	37.878787878787875
12204	13	58	34	0	3.156820749009882	19.93103448275862
12205	7	63	35	1	3.1180478223116177	19.444444444444443
12206	8	84	58	1	4.474797148900666	40.04761904761905
12207	11	115	63	3	4.154096982393458	34.51304347826087
12208	4	40	25	0	2.795084971874737	15.625
12209	2	11	11	0	2.345207879911715	11.0
12210	9	78	54	2	4.323460152737352	37.38461538461539
12211	11	77	45	1	3.626203338114211	26.2987012987013
12212	10	121	76	1	4.88546503365251	47.735537190082646
12213	8	67	38	1	3.2827000172091685	21.55223880597015
12214	5	15	13	1	2.37346441585572	11.266666666666667
12215	6	19	16	0	2.5955427380922007	13.473684210526315
12216	12	77	43	1	3.465038745309135	24.01298701298701
12217	7	49	32	0	3.232488142567074	20.897959183673468
12218	3	13	12	0	2.3533936216582085	11.076923076923077
12219	6	102	47	0	3.290658197465823	21.65686274509804
12220	7	47	31	0	3.1974058634022593	20.4468085106383
12221	12	56	35	0	3.307189138830738	21.875
12222	3	21	16	0	2.4688535993934706	12.19047619047619
12223	8	54	45	0	4.330127018922193	37.5
12224	5	68	39	1	3.344222410278922	22.36764705882353
12225	7	89	65	1	4.871955978473099	47.47191011235955
12226	7	132	82	3	5.046751130152642	50.93939393939394
12227	1	7	7	0	1.8708286933869707	7.0
12228	7	59	37	0	3.4061260862237965	23.203389830508474
12229	8	72	48	1	4.0	32.0
12230	8	57	47	2	4.401953314433961	38.75438596491228
12231	9	123	57	1	3.634187264461028	26.414634146341463
12232	8	81	48	1	3.7712361663282534	28.444444444444443
12233	8	88	50	0	3.768891807222045	28.40909090909091
12234	4	34	17	0	2.0615528128088303	8.5
12235	7	54	46	1	4.426352063787131	39.18518518518518
12236	8	68	47	0	4.0302167508489575	32.48529411764706
12237	2	27	22	0	2.9938207967349952	17.925925925925927
12238	4	32	19	0	2.375	11.28125
12239	7	48	33	0	3.3680483963268704	22.6875
12240	13	84	44	0	3.394673699166022	23.047619047619047
12241	10	86	40	0	3.0499714066520935	18.6046511627907
12242	9	148	59	0	3.4293053429426688	23.52027027027027
12243	9	88	42	1	3.165869118066518	20.045454545454547
12244	12	89	59	1	4.422236965075582	39.1123595505618
12245	5	52	43	1	4.216496905470957	35.55769230769231
12246	8	42	28	2	3.0550504633038935	18.666666666666668
12247	8	62	42	1	3.771711342562273	28.451612903225808
12248	13	105	63	1	4.347413023856832	37.8
12249	1	8	8	0	2.0	8.0
12250	2	38	25	0	2.8676966733820217	16.44736842105263
12251	6	74	39	1	3.2057802524544674	20.554054054054053
12252	8	98	61	0	4.357142857142857	37.96938775510204
12253	9	57	25	0	2.341464528954235	10.964912280701755
12254	6	21	17	1	2.6231569493555624	13.761904761904763
12255	6	52	45	0	4.412613040609141	38.94230769230769
12256	5	86	64	2	4.879954250643349	47.627906976744185
12257	7	32	26	0	3.25	21.125
12258	2	13	12	0	2.3533936216582085	11.076923076923077
12259	7	27	22	0	2.9938207967349952	17.925925925925927
12260	2	29	21	0	2.7574350900541735	15.206896551724139
12261	5	63	50	2	4.45435403187374	39.682539682539684
12262	5	36	27	1	3.1819805153394642	20.25
12263	17	113	71	0	4.722849747187949	44.610619469026545
12264	3	55	33	0	3.1464265445104544	19.8
12265	5	34	25	0	3.031695312954162	18.38235294117647
12266	6	54	33	0	3.1754264805429417	20.166666666666668
12267	5	32	21	0	2.625	13.78125
12268	5	48	32	3	3.2659863237109046	21.333333333333332
12269	10	132	71	2	4.369747929766311	38.18939393939394
12270	10	161	88	0	4.904048270663105	48.099378881987576
12271	3	10	9	0	2.0124611797498106	8.1
12272	11	104	65	2	4.5069390943299865	40.625
12273	10	78	44	1	3.522819383711917	24.82051282051282
12274	5	34	27	1	3.2742309379904952	21.441176470588236
12275	3	27	21	0	2.857738033247041	16.333333333333332
12276	7	83	48	0	3.7255225233903975	27.759036144578314
12277	6	26	23	0	3.1895261282950678	20.346153846153847
12278	9	48	35	0	3.572172541558802	25.520833333333332
12279	3	20	12	1	1.8973665961010275	7.2
12280	6	54	30	0	2.8867513459481287	16.666666666666668
12281	9	70	36	0	3.04255531702266	18.514285714285716
12282	7	85	59	0	4.525093434199485	40.95294117647059
12283	8	37	21	1	2.441200413620205	11.91891891891892
12284	8	56	43	0	4.063118084849193	33.017857142857146
12285	4	27	23	1	3.12990356022295	19.59259259259259
12286	1	11	10	0	2.1320071635561044	9.090909090909092
12287	7	53	34	0	3.3023719320146983	21.81132075471698
12288	5	31	19	0	2.4130024130036194	11.64516129032258
12289	2	14	11	0	2.0788046015507495	8.642857142857142
12290	8	68	44	0	3.7729688731351945	28.470588235294116
12291	9	79	48	0	3.8186749640435043	29.164556962025316
12292	4	25	18	0	2.545584412271571	12.96
12293	8	70	46	0	3.8877095717511763	30.228571428571428
12294	4	20	16	2	2.5298221281347035	12.8
12295	8	76	38	1	3.0822070014844885	19.0
12296	9	75	53	2	4.327431878916948	37.45333333333333
12297	9	115	74	1	4.879415503128824	47.61739130434783
12298	3	46	38	0	3.9617738670844207	31.391304347826086
12299	16	119	68	2	4.407785320154718	38.857142857142854
12300	5	37	25	1	2.906190968595482	16.89189189189189
12301	6	48	41	0	4.184544977254596	35.020833333333336
12302	6	70	40	1	3.3806170189140663	22.857142857142858
12303	7	50	32	0	3.2	20.48
12304	7	27	15	0	2.041241452319315	8.333333333333334
12305	7	58	41	1	3.8067544326295635	28.982758620689655
12306	2	24	20	1	2.886751345948129	16.666666666666668
12307	17	56	40	2	3.779644730092272	28.571428571428573
12308	6	40	30	1	3.3541019662496843	22.5
12309	9	106	64	1	4.395538046358049	38.64150943396226
12310	14	76	45	0	3.649981975442157	26.644736842105264
12311	1	9	9	1	2.121320343559643	9.0
12312	6	75	51	1	4.164132562731403	34.68
12313	11	79	33	0	2.625339037779909	13.784810126582279
12314	7	29	19	0	2.4948222243347287	12.448275862068966
12315	12	53	30	1	2.913857587071792	16.9811320754717
12316	2	28	19	2	2.538981798168032	12.892857142857142
12317	6	52	40	1	3.922322702763681	30.76923076923077
12318	8	68	40	1	3.4299717028501764	23.529411764705884
12319	3	33	26	0	3.2003787654626508	20.484848484848484
12320	4	23	20	0	2.9488391230979425	17.391304347826086
12321	11	87	55	0	4.169539239683969	34.770114942528735
12322	3	25	15	0	2.1213203435596424	9.0
12323	8	50	33	0	3.3	21.78
12324	5	50	33	0	3.3	21.78
12325	4	26	18	0	2.4961508830135313	12.461538461538462
12326	3	57	36	0	3.3717089216940983	22.736842105263158
12327	3	62	42	1	3.771711342562273	28.451612903225808
12328	8	41	31	0	3.4233773083202426	23.4390243902439
12329	6	46	29	0	3.0234590038275844	18.282608695652176
12330	5	36	27	0	3.1819805153394642	20.25
12331	5	25	21	0	2.9698484809834995	17.64
12332	6	50	31	0	3.1	19.22
12333	4	25	21	0	2.9698484809834995	17.64
12334	8	96	49	1	3.536270398786458	25.010416666666668
12335	6	40	36	1	4.024922359499621	32.4
12336	4	15	14	0	2.556038601690775	13.066666666666666
12337	3	30	24	0	3.0983866769659336	19.2
12338	7	34	30	0	3.6380343755449944	26.470588235294116
12339	5	44	26	0	2.7716093126229358	15.363636363636363
12340	12	137	70	1	4.228854653311239	35.76642335766423
12341	8	36	21	0	2.4748737341529163	12.25
12342	3	27	24	0	3.265986323710904	21.333333333333332
12343	13	127	68	2	4.266699474939478	36.40944881889764
12344	1	16	14	0	2.4748737341529163	12.25
12345	3	13	13	0	2.5495097567963927	13.0
12346	4	17	13	0	2.2294816068526147	9.941176470588236
12347	8	84	59	0	4.551948823881712	41.44047619047619
12348	8	83	54	0	4.191212838814197	35.13253012048193
12349	6	43	25	1	2.6958193300859605	14.534883720930232
12350	9	113	68	0	4.523292715616627	40.92035398230089
12351	5	54	35	1	3.367876570272817	22.685185185185187
12352	13	121	71	1	4.564052860385898	41.66115702479339
12353	8	81	40	0	3.1426968052735447	19.753086419753085
12354	3	43	23	0	2.4801537836790835	12.30232558139535
12355	11	98	59	1	4.214285714285714	35.52040816326531
12356	1	6	6	0	1.7320508075688774	6.0
12357	11	54	39	0	3.7527767497325675	28.166666666666668
12358	4	21	17	0	2.6231569493555624	13.761904761904763
12359	9	98	66	2	4.714285714285714	44.44897959183673
12360	9	83	43	0	3.337447260537231	22.27710843373494
12361	6	45	32	0	3.3730961708462712	22.755555555555556
12362	3	17	12	1	2.057983021710106	8.470588235294118
12363	6	54	40	1	3.849001794597505	29.62962962962963
12364	16	102	51	0	3.5707142142714248	25.5
12365	11	101	56	1	3.9401462504896343	31.04950495049505
12366	12	116	60	0	3.9391929857916765	31.03448275862069
12367	10	96	45	0	3.247595264191645	21.09375
12368	11	97	52	2	3.733382424812238	27.876288659793815
12369	6	43	31	2	3.342815969306591	22.348837209302324
12370	9	71	37	0	3.1049710256977496	19.281690140845072
12371	7	89	54	0	4.047471120577652	32.764044943820224
12372	9	72	41	0	3.4166666666666665	23.34722222222222
12373	12	95	56	0	4.062667000616066	33.01052631578948
12374	9	70	43	2	3.634163295332621	26.414285714285715
12375	3	41	29	1	3.2025142561705495	20.51219512195122
12376	9	75	53	1	4.327431878916948	37.45333333333333
12377	4	27	19	0	2.5855725062711326	13.37037037037037
12378	6	28	22	1	2.9398736610366685	17.285714285714285
12379	5	75	42	0	3.4292856398964493	23.52
12380	4	25	21	0	2.9698484809834995	17.64
12381	6	40	34	0	3.801315561749642	28.9
12382	2	29	26	1	3.4139672543527864	23.310344827586206
12383	8	56	36	0	3.401680257083045	23.142857142857142
12384	5	74	51	0	4.192174176286611	35.148648648648646
12385	2	21	18	0	2.7774602993176543	15.428571428571429
12386	5	28	22	1	2.9398736610366685	17.285714285714285
12387	7	70	41	0	3.465132444386918	24.014285714285716
12388	9	128	67	2	4.1875	35.0703125
12389	7	34	24	1	2.9104275004359956	16.941176470588236
12390	6	51	34	0	3.366501646120693	22.666666666666668
12391	6	35	23	0	2.7490258014691054	15.114285714285714
12392	6	34	24	1	2.9104275004359956	16.941176470588236
12393	10	76	48	1	3.893314107138301	30.31578947368421
12394	5	29	19	0	2.4948222243347287	12.448275862068966
12395	6	58	37	1	3.4353637562754598	23.603448275862068
12396	5	23	16	0	2.359071298478354	11.130434782608695
12397	5	39	33	1	3.7365142126771658	27.923076923076923
12398	7	71	52	0	4.363743063142784	38.08450704225352
12399	7	68	34	2	2.91547594742265	17.0
12400	6	37	32	2	3.719924439802217	27.675675675675677
12401	4	34	26	0	3.1529631254723287	19.88235294117647
12402	10	54	34	1	3.2716515254078793	21.40740740740741
12403	10	94	53	0	3.8654222746942057	29.882978723404257
12404	10	84	44	2	3.394673699166022	23.047619047619047
12405	12	122	73	3	4.673346117550703	43.68032786885246
12406	10	71	46	0	3.86023424816477	29.802816901408452
12407	7	45	29	0	3.0568684048294332	18.68888888888889
12408	8	57	41	2	3.8400018274849455	29.49122807017544
12409	4	33	23	0	2.831104292524653	16.03030303030303
12410	3	26	23	0	3.1895261282950678	20.346153846153847
12411	5	50	35	1	3.5	24.5
12412	4	27	17	0	2.3134069792952237	10.703703703703704
12413	6	43	29	1	3.127150422899714	19.558139534883722
12414	1	6	5	0	1.4433756729740645	4.166666666666667
12415	8	103	69	1	4.807457798612162	46.22330097087379
12416	5	44	33	1	3.517811819867572	24.75
12417	6	91	53	1	3.9286213783038364	30.86813186813187
12418	6	50	35	0	3.5	24.5
12419	6	46	33	0	3.440487831941734	23.67391304347826
12420	8	65	53	1	4.648407502327255	43.215384615384615
12421	3	20	17	0	2.687936011143122	14.45
12422	15	99	45	0	3.1980107453341566	20.454545454545453
12423	6	71	46	0	3.86023424816477	29.802816901408452
12424	15	113	65	2	4.323735684045306	37.389380530973455
12425	11	73	55	1	4.5518323873130235	41.43835616438356
12426	2	24	19	1	2.7424137786507226	15.041666666666666
12427	7	33	26	0	3.2003787654626508	20.484848484848484
12428	5	26	22	1	3.05085107923876	18.615384615384617
12429	5	70	45	0	3.8031941462783245	28.928571428571427
12430	8	59	32	1	2.945838777274635	17.35593220338983
12431	4	26	24	1	3.328201177351375	22.153846153846153
12432	5	47	35	1	3.6099743619057767	26.06382978723404
12433	5	31	26	1	3.302003302004953	21.806451612903224
12434	3	31	27	0	3.4290034290051437	23.516129032258064
12435	1	7	7	0	1.8708286933869707	7.0
12436	8	59	44	1	4.050528318752623	32.813559322033896
12437	5	52	34	0	3.333974297349129	22.23076923076923
12438	8	48	33	2	3.3680483963268704	22.6875
12439	10	92	56	0	4.12837477233712	34.08695652173913
12440	8	94	56	2	4.084219761941048	33.361702127659576
12441	1	24	16	0	2.3094010767585034	10.666666666666666
12442	3	47	28	0	2.8879794895246214	16.680851063829788
12443	2	20	16	1	2.5298221281347035	12.8
12444	6	50	32	1	3.2	20.48
12445	8	32	26	2	3.25	21.125
12446	9	95	57	1	4.135214625627067	34.2
12447	13	99	65	0	4.61934885437156	42.676767676767675
12448	10	76	53	1	4.298867659965207	36.96052631578947
12449	8	74	46	1	3.7811767080232177	28.594594594594593
12450	7	48	33	1	3.3680483963268704	22.6875
12451	4	20	18	1	2.846049894151541	16.2
12452	12	63	44	1	3.919831548048891	30.73015873015873
12453	9	45	31	0	3.2676869155073254	21.355555555555554
12454	8	94	63	2	4.594747232183678	42.223404255319146
12455	4	23	14	1	2.06418738616856	8.521739130434783
12456	5	32	31	0	3.875	30.03125
12457	10	65	42	0	3.683643681089523	27.138461538461538
12458	5	55	35	0	3.337119062359573	22.272727272727273
12459	9	58	34	0	3.156820749009882	19.93103448275862
12460	7	38	27	3	3.0971124072525837	19.18421052631579
12461	1	14	12	0	2.2677868380553634	10.285714285714286
12462	13	95	58	1	4.207762250638067	35.410526315789475
12463	8	84	46	0	3.548977049128114	25.19047619047619
12464	5	35	24	1	2.8685486624025445	16.457142857142856
12465	2	18	15	0	2.5	12.5
12466	10	60	41	1	3.742770809618635	28.016666666666666
12467	7	54	28	0	2.6943012562182536	14.518518518518519
12468	6	72	58	2	4.833333333333333	46.72222222222222
12469	2	15	15	0	2.7386127875258306	15.0
12470	12	90	75	0	5.590169943749474	62.5
12471	7	35	29	2	3.4661629670697414	24.02857142857143
12472	9	64	44	1	3.8890872965260113	30.25
12473	9	41	29	0	3.2025142561705495	20.51219512195122
12474	4	18	16	0	2.6666666666666665	14.222222222222221
12475	3	11	10	1	2.1320071635561044	9.090909090909092
12476	6	58	27	0	2.5068870653902002	12.568965517241379
12477	5	62	41	1	3.6819086915488857	27.112903225806452
12478	10	95	46	0	3.337190750506054	22.273684210526316
12479	8	67	49	3	4.232955285348664	35.83582089552239
12480	6	40	28	0	3.1304951684997055	19.6
12481	7	63	48	0	4.27617987059879	36.57142857142857
12482	8	118	66	1	4.296234062367188	36.91525423728814
12483	12	112	60	0	4.008918628686366	32.142857142857146
12484	6	63	44	2	3.919831548048891	30.73015873015873
12485	6	66	42	0	3.6556307750696546	26.727272727272727
12486	5	32	26	1	3.25	21.125
12487	10	68	36	1	3.0869745325651587	19.058823529411764
12488	4	30	28	1	3.6147844564602556	26.133333333333333
12489	14	78	52	1	4.163331998932265	34.666666666666664
12490	7	39	24	0	2.7174648819470297	14.76923076923077
12491	5	35	26	0	3.1075943842694236	19.314285714285713
12492	5	55	41	3	3.9091966159069287	30.563636363636363
12493	7	51	36	0	3.5645311547160277	25.41176470588235
12494	7	63	36	1	3.2071349029490928	20.571428571428573
12495	9	65	44	0	3.8590552849509288	29.784615384615385
12496	2	15	15	0	2.7386127875258306	15.0
12497	9	94	56	0	4.084219761941048	33.361702127659576
12498	18	184	79	0	4.118159677627227	33.91847826086956
12499	6	28	21	1	2.806243040080456	15.75
12500	7	53	37	1	3.593757690721877	25.830188679245282
12501	9	91	53	1	3.9286213783038364	30.86813186813187
12502	3	30	20	0	2.581988897471611	13.333333333333334
12503	7	60	40	0	3.6514837167011076	26.666666666666668
12504	6	48	34	1	3.470110468942836	24.083333333333332
12505	14	108	48	0	3.265986323710904	21.333333333333332
12506	1	6	5	0	1.4433756729740645	4.166666666666667
12507	5	48	33	1	3.3680483963268704	22.6875
12508	10	49	32	0	3.232488142567074	20.897959183673468
12509	9	79	49	0	3.8982306924610772	30.39240506329114
12510	8	39	33	0	3.7365142126771658	27.923076923076923
12511	6	44	35	0	3.7310125362231825	27.84090909090909
12512	11	85	56	0	4.295003937545274	36.89411764705882
12513	16	107	77	1	5.263611638089907	55.41121495327103
12514	7	87	56	2	4.245349044041859	36.04597701149425
12515	4	42	30	0	3.2732683535398857	21.428571428571427
12516	10	113	66	1	4.390254694569079	38.54867256637168
12517	9	58	40	2	3.7139067635410377	27.586206896551722
12518	5	37	21	0	2.441200413620205	11.91891891891892
12519	6	44	29	2	3.091410387156351	19.113636363636363
12520	10	95	48	0	3.482286000528056	24.25263157894737
12521	1	4	4	0	1.414213562373095	4.0
12522	5	61	47	1	4.255180063998371	36.21311475409836
12523	6	56	38	0	3.5906624935876583	25.785714285714285
12524	8	34	27	0	3.2742309379904952	21.441176470588236
12525	12	65	37	0	3.245114671436008	21.06153846153846
12526	1	9	9	0	2.121320343559643	9.0
12527	4	21	17	0	2.6231569493555624	13.761904761904763
12528	4	32	20	1	2.5	12.5
12529	14	123	56	1	3.570429593154694	25.495934959349594
12530	13	130	64	1	3.969111506854671	31.50769230769231
12531	14	127	61	0	3.827480411342767	29.299212598425196
12532	7	61	34	0	3.07821536544563	18.950819672131146
12533	3	33	25	0	3.077287274483318	18.939393939393938
12534	6	58	33	0	3.063973079921356	18.775862068965516
12535	7	86	55	2	4.1937106841466285	35.174418604651166
12536	9	86	48	1	3.659965687982512	26.790697674418606
12537	6	81	53	0	4.1640732669874465	34.67901234567901
12538	11	103	67	0	4.668111195753839	43.58252427184466
12539	5	33	22	1	2.70801280154532	14.666666666666666
12540	5	32	22	2	2.75	15.125
12541	8	46	33	0	3.440487831941734	23.67391304347826
12542	2	24	18	0	2.598076211353316	13.5
12543	3	61	39	0	3.5308940956582227	24.934426229508198
12544	9	56	29	1	2.7402424293168974	15.017857142857142
12545	6	47	33	1	3.403690112654018	23.170212765957448
12546	6	39	29	1	3.283603399019327	21.564102564102566
12547	4	39	25	1	2.830692585361489	16.025641025641026
12548	6	49	29	0	2.929442379201411	17.163265306122447
12549	5	45	35	1	3.689323936863109	27.22222222222222
12550	7	39	31	0	3.5100588058482463	24.641025641025642
12551	5	30	23	1	2.969287232092353	17.633333333333333
12552	2	16	12	0	2.1213203435596424	9.0
12553	10	106	57	1	3.9147760725376375	30.650943396226417
12554	1	32	23	0	2.875	16.53125
12555	9	83	55	0	4.268827891384831	36.44578313253012
12556	7	62	37	0	3.322698087495336	22.080645161290324
12557	12	59	45	2	4.142585780542455	34.32203389830509
12558	3	28	24	0	3.2071349029490928	20.571428571428573
12559	4	25	20	1	2.82842712474619	16.0
12560	4	41	29	2	3.2025142561705495	20.51219512195122
12561	4	24	19	0	2.7424137786507226	15.041666666666666
12562	2	19	17	1	2.757764159222963	15.210526315789474
12563	1	15	13	0	2.37346441585572	11.266666666666667
12564	5	111	71	1	4.7652079920195725	45.414414414414416
12565	5	62	38	1	3.412500738508723	23.29032258064516
12566	3	32	21	0	2.625	13.78125
12567	5	47	33	0	3.403690112654018	23.170212765957448
12568	5	32	23	0	2.875	16.53125
12569	9	53	36	1	3.496629104486151	24.452830188679247
12570	8	59	30	0	2.76172385369497	15.254237288135593
12571	7	74	54	2	4.438772657244647	39.4054054054054
12572	1	12	12	1	2.4494897427831783	12.0
12573	12	86	57	1	4.346209254479233	37.77906976744186
12574	13	86	70	1	5.3374499616411635	56.97674418604651
12575	5	55	46	0	4.385927910529725	38.472727272727276
12576	16	111	59	0	3.9598207257627434	31.36036036036036
12577	6	41	38	0	4.196397990844169	35.21951219512195
12578	1	16	14	0	2.4748737341529163	12.25
12579	9	65	42	0	3.683643681089523	27.138461538461538
12580	8	55	34	1	3.2417728034350137	21.01818181818182
12581	13	134	86	3	5.2532861073211246	55.19402985074627
12582	8	68	41	0	3.515720995421431	24.720588235294116
12583	1	61	52	0	4.7078587942109635	44.32786885245902
12584	6	57	46	0	4.308294733275792	37.12280701754386
12585	4	41	27	0	2.9816512040208565	17.78048780487805
12586	8	81	50	0	3.928371006591931	30.864197530864196
12587	5	41	34	0	3.754671886544782	28.195121951219512
12588	8	82	70	1	5.466081666101212	59.75609756097561
12589	3	43	32	0	3.450648742510029	23.813953488372093
12590	6	73	46	0	3.8069870875708927	28.986301369863014
12591	1	80	60	0	4.743416490252569	45.0
12592	4	25	18	1	2.545584412271571	12.96
12593	1	26	18	0	2.4961508830135313	12.461538461538462
12594	4	112	59	0	3.9421033182082597	31.080357142857142
12595	4	26	15	0	2.0801257358446095	8.653846153846153
12596	7	64	54	1	4.772970773009195	45.5625
12597	5	48	33	1	3.3680483963268704	22.6875
12598	4	21	18	1	2.7774602993176543	15.428571428571429
12599	3	38	23	0	2.63828093951146	13.921052631578947
12600	5	53	36	2	3.496629104486151	24.452830188679247
12601	5	34	19	2	2.3040884378451634	10.617647058823529
12602	5	31	22	1	2.794002794004191	15.612903225806452
12603	2	27	19	0	2.5855725062711326	13.37037037037037
12604	3	13	13	1	2.5495097567963927	13.0
12605	8	75	51	1	4.164132562731403	34.68
12606	2	18	13	0	2.1666666666666665	9.38888888888889
12607	4	35	24	1	2.8685486624025445	16.457142857142856
12608	11	115	57	0	3.758468698355986	28.252173913043478
12609	11	130	66	1	4.093146241443879	33.50769230769231
12610	6	45	30	1	3.162277660168379	20.0
12611	6	47	30	3	3.09426373877638	19.148936170212767
12612	10	93	58	1	4.2527663356192456	36.17204301075269
12613	10	68	40	0	3.4299717028501764	23.529411764705884
12614	5	50	36	0	3.6	25.92
12615	7	38	25	0	2.8676966733820217	16.44736842105263
12616	6	41	25	0	2.7607881518711634	15.24390243902439
12617	7	40	26	0	2.9068883707497264	16.9
12618	12	74	39	1	3.2057802524544674	20.554054054054053
12619	15	71	36	1	3.0210528898680806	18.253521126760564
12620	13	108	75	1	5.103103630798287	52.083333333333336
12621	5	27	18	1	2.449489742783178	12.0
12622	7	58	35	1	3.2496684180984077	21.120689655172413
12623	3	47	39	2	4.022542860409294	32.361702127659576
12624	5	49	38	0	3.838579669298401	29.46938775510204
12625	9	31	21	1	2.6670026670040006	14.225806451612904
12626	6	66	45	0	3.9167472590032015	30.681818181818183
12627	4	46	32	0	3.3362306249131963	22.26086956521739
12628	6	34	28	0	3.395498750508662	23.058823529411764
12629	3	23	18	0	2.6539552107881486	14.08695652173913
12630	4	55	39	0	3.71850409805781	27.654545454545456
12631	13	62	30	2	2.694079530401624	14.516129032258064
12632	7	73	45	0	3.7242264987106557	27.73972602739726
12633	7	64	44	0	3.8890872965260113	30.25
12634	7	19	16	0	2.5955427380922007	13.473684210526315
12635	4	47	32	0	3.3005479880281388	21.78723404255319
12636	4	24	20	0	2.886751345948129	16.666666666666668
12637	9	97	68	0	4.882115478600619	47.670103092783506
12638	9	82	51	0	3.982430928159455	31.71951219512195
12639	3	41	30	1	3.312945782245396	21.951219512195124
12640	4	20	16	0	2.5298221281347035	12.8
12641	4	29	23	0	3.020047955773619	18.24137931034483
12642	3	17	15	0	2.5724787771376323	13.235294117647058
12643	6	28	22	0	2.9398736610366685	17.285714285714285
12644	5	67	52	0	4.492115813023073	40.35820895522388
12645	6	49	34	0	3.4345186514775166	23.591836734693878
12646	7	48	38	2	3.878358759406699	30.083333333333332
12647	7	59	37	0	3.4061260862237965	23.203389830508474
12648	4	28	24	1	3.2071349029490928	20.571428571428573
12649	12	89	51	1	3.8226116138788933	29.224719101123597
12650	7	63	49	0	4.365266951236265	38.111111111111114
12651	5	39	28	2	3.170375695604868	20.102564102564102
12652	4	16	14	1	2.4748737341529163	12.25
12653	5	39	25	1	2.830692585361489	16.025641025641026
12654	5	34	27	0	3.2742309379904952	21.441176470588236
12655	5	73	51	0	4.220790031872077	35.63013698630137
12656	5	49	34	0	3.4345186514775166	23.591836734693878
12657	4	62	47	0	4.220724597629211	35.62903225806452
12658	2	38	29	0	3.3265281411231453	22.13157894736842
12659	7	57	35	1	3.2780503405359287	21.49122807017544
12660	7	45	32	0	3.3730961708462712	22.755555555555556
12661	1	37	32	0	3.719924439802217	27.675675675675677
12662	7	26	22	0	3.05085107923876	18.615384615384617
12663	3	14	13	1	2.456769074559977	12.071428571428571
12664	3	12	11	0	2.2453655975512468	10.083333333333334
12665	8	78	53	2	4.243396075834809	36.01282051282051
12666	6	36	25	0	2.946278254943948	17.36111111111111
12667	5	37	28	0	3.25493388482694	21.18918918918919
12668	3	26	20	0	2.773500981126146	15.384615384615385
12669	5	86	52	1	3.9649628286477214	31.441860465116278
12670	6	62	35	1	3.143092785468561	19.758064516129032
12671	13	99	48	1	3.411211461689767	23.272727272727273
12672	7	74	50	0	4.109974682633933	33.78378378378378
12673	9	78	43	0	3.4427553068093735	23.705128205128204
12674	10	91	57	3	4.225121104968276	35.7032967032967
12675	10	46	30	1	3.127716210856122	19.565217391304348
